age,gender,security_no,region_category,membership_category,joining_date,joined_through_referral,referral_id,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
49,F,WV4ZE4D,Town,Gold Membership,14-03-2015,?,CID44985,Without Offers,Desktop,Mobile_Data,8:22:43,8,511.46,51516.64,Error,1256.313145,No,Yes,Yes,No Information Available,User Friendly Website,0
11,F,X1ST0XF,Town,No Membership,18-02-2015,Yes,CID14237,Without Offers,?,Mobile_Data,3:42:00,15,118.92,38044.94,-13.76634827,679.41,Yes,No,Yes,No Information Available,No reason specified,1
55,M,1N0KWQ8,Town,Premium Membership,03-05-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,7:19:49,11,483.95,45657.1,7,715.07,No,Yes,No,Not Applicable,Poor Product Quality,0
47,M,V1M8O14,Town,No Membership,27-08-2016,?,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,15:04:55,17,646.92,47378.05,26,684.67,No,Yes,Yes,Unsolved,Poor Customer Service,1
10,F,OZRFZ96,City,Platinum Membership,11-11-2017,?,CID4151,Gift Vouchers/Coupons,?,Wi-Fi,3:50:46,14,384.77,59033.79,-12.70666601,,Yes,Yes,Yes,Solved in Follow-up,Products always in Stock,0
22,F,BORZAZJ,,Silver Membership,07-05-2015,?,CID26830,Gift Vouchers/Coupons,?,Fiber_Optic,12:22:45,5,680.52,12641.75,Error,758.47,Yes,No,No,Not Applicable,Poor Product Quality,0
54,F,V1A72UY,City,Premium Membership,10-04-2017,Yes,CID11177,Without Offers,Smartphone,Wi-Fi,14:38:13,13,48.18,40424.21,6,,No,Yes,Yes,Solved,Reasonable Price,0
42,F,D1VV2E7,City,No Membership,19-08-2016,No,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,10:20:21,17,310.28,14953.75,24,581.06,No,Yes,Yes,Solved in Follow-up,Poor Website,1
20,F,FUZH2HL,City,No Membership,13-07-2015,?,CID190,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:16:42,12,325.36,23812.44,6,881.9234541,Yes,No,Yes,Solved in Follow-up,Poor Website,1
50,F,3XIOJFT,Town,Silver Membership,22-06-2016,?,CID46511,Gift Vouchers/Coupons,Desktop,Mobile_Data,1:00:48,13,32.74,20480.99,27,783.25,No,Yes,No,Not Applicable,Poor Product Quality,0
19,M,R7D0GZ0,Town,Silver Membership,24-03-2015,Yes,CID56688,Without Offers,Smartphone,Mobile_Data,7:13:08,13,61.29,26623.35,17,782.9,Yes,No,Yes,Solved in Follow-up,Poor Website,0
23,M,EEUX6S6,,Silver Membership,01-11-2015,Yes,CID1880,Credit/Debit Card Offers,Both,Wi-Fi,19:00:59,15,1311.66,21785.34,46.06550079,779.29,No,Yes,Yes,Solved in Follow-up,Poor Website,0
28,F,YCUE02B,Town,Platinum Membership,10-09-2016,Yes,CID63447,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15:01:32,17,119.12,4969.83,Error,708.22,No,Yes,No,Not Applicable,Poor Customer Service,0
45,F,K5AV84G,Town,No Membership,01-06-2017,No,xxxxxxxx,Without Offers,Both,Fiber_Optic,19:08:40,16,343.29,47893.8,13,542.36,Yes,Yes,Yes,No Information Available,No reason specified,1
41,F,7UIIOJ3,Town,Silver Membership,21-07-2017,?,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,14:44:30,17,162.28,13860.6,25,679.14,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
33,M,FEB9RM5,Town,Platinum Membership,14-09-2015,?,CID44898,Credit/Debit Card Offers,Desktop,Wi-Fi,10:44:22,22,170.82,55420.8,6,800.37,No,Yes,Yes,Unsolved,Products always in Stock,0
43,F,EW0F37H,Town,Silver Membership,17-07-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Wi-Fi,11:07:51,15,447.48,25322.95,17,751.62,No,Yes,Yes,Unsolved,Products always in Stock,0
17,F,E9LWSFX,City,Basic Membership,15-09-2015,Yes,CID7721,Credit/Debit Card Offers,Desktop,Fiber_Optic,9:01:22,11,419.1,43874.83,17,659.63,Yes,Yes,Yes,Solved,Poor Product Quality,1
54,F,98UZ6DE,Village,Silver Membership,25-04-2017,Yes,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,15:09:17,13,842.12,52300.85,12,742.69,No,Yes,Yes,Solved in Follow-up,Products always in Stock,0
36,M,Q9P20Y1,Village,Silver Membership,23-02-2015,Yes,CID62514,Without Offers,?,Mobile_Data,8:47:16,9,300.11,30645.15,13,715.31,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,1
10,M,NMQDXP4,,Platinum Membership,24-02-2015,Yes,xxxxxxxx,Without Offers,Desktop,Mobile_Data,18:24:39,14,87.38,7609.04,23,790.64,No,Yes,No,Not Applicable,No reason specified,0
32,F,PLT3OP3,Town,Platinum Membership,29-09-2016,Yes,CID43192,Credit/Debit Card Offers,Desktop,Mobile_Data,5:32:03,9,1221.79,98912.41,16,1496.385998,Yes,No,No,Not Applicable,Reasonable Price,0
22,F,SO03F65,,No Membership,13-07-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:30:13,19,1018.249331,9345.77,20,697.45,Yes,No,No,Not Applicable,Too many ads,1
56,M,420UNS2,City,No Membership,08-08-2017,No,xxxxxxxx,Without Offers,?,Mobile_Data,19:58:46,6,243.96,23356.27,21,-236.4147237,Yes,No,No,Not Applicable,Too many ads,1
33,F,JOMDTZI,Town,No Membership,09-03-2015,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,11:25:06,3,149.32,16259.54,Error,629.74,No,Yes,No,Not Applicable,Poor Website,1
49,M,ENQXC5V,Town,Basic Membership,22-09-2016,Yes,CID57693,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:00:04,1,1963.32,12450.16,Error,625.88,No,Yes,Yes,No Information Available,Too many ads,1
30,F,3YZJH2A,Town,Premium Membership,10-01-2017,Yes,CID60956,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:54:31,2,75.89,60623.85,9,469.2774514,No,Yes,Yes,Solved,Products always in Stock,0
24,M,CGXUMWW,Town,No Membership,25-03-2015,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,11:30:09,26,40.16,31664.14,Error,586.49,No,Yes,Yes,Solved in Follow-up,No reason specified,1
61,M,YL4CYM3,City,Gold Membership,09-12-2015,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,10:31:19,7,172.62,2675.91,27,760.58,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0
26,F,XOEFGTX,City,Premium Membership,15-09-2017,Yes,CID2916,Without Offers,?,Wi-Fi,8:26:43,8,149.13,10052.19,14,740.85,No,Yes,No,Not Applicable,Poor Customer Service,0
31,M,6VQRD0M,Town,Premium Membership,15-10-2015,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Wi-Fi,10:43:23,12,437.04,42427.56,14,745,No,Yes,No,Not Applicable,Too many ads,0
38,M,OB0RKNK,Town,Platinum Membership,25-11-2015,Yes,CID41758,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12:03:39,19,205.41,27404.35,29,703.43,Yes,Yes,Yes,Solved in Follow-up,Poor Website,0
27,F,N8RQC5Y,Town,Basic Membership,29-05-2016,No,xxxxxxxx,Credit/Debit Card Offers,Both,Mobile_Data,8:43:21,21,226.64,8947.83,20,555.41,Yes,No,Yes,No Information Available,Poor Customer Service,1
63,M,W7GLI3U,City,Basic Membership,04-12-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8:46:28,8,34.77,48486.84,21,680.61,No,Yes,No,Not Applicable,Poor Product Quality,1
27,M,GU0SUH0,,Basic Membership,21-09-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:38:44,5,-979.7958706,13552.14,14,516.04,Yes,No,No,Not Applicable,Too many ads,1
38,F,SNVW8AX,City,No Membership,18-03-2015,Yes,CID58899,Credit/Debit Card Offers,?,Mobile_Data,8:22:27,14,1118.818844,25764.2,Error,681.19,Yes,No,No,Not Applicable,Too many ads,1
42,M,QGF9MJM,Village,Basic Membership,11-04-2017,?,CID43969,Without Offers,Desktop,Fiber_Optic,8:39:44,5,745.57,18074.3,11,631.88,Yes,Yes,No,Not Applicable,Poor Product Quality,1
49,F,8JFXWTL,Village,Platinum Membership,11-04-2015,Yes,CID35523,Without Offers,Desktop,Mobile_Data,14:06:26,-999,960.13,72207.31,19,448.8674128,Yes,Yes,No,Not Applicable,Reasonable Price,0
14,M,HNUUJT9,Town,Platinum Membership,23-02-2017,Yes,CID34673,Credit/Debit Card Offers,Desktop,Fiber_Optic,8:00:30,7,446.2,49346.63,Error,803.21,No,Yes,Yes,Solved,Quality Customer Care,0
23,M,98TMTLW,Village,No Membership,15-07-2016,Yes,CID23312,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:25:25,16,84.53,46169.97,25,642,No,Yes,Yes,Solved,Poor Website,1
57,M,5VDDOLF,Town,Basic Membership,16-12-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,11:10:20,23,31.86,9079.2,13,,Yes,No,No,Not Applicable,No reason specified,1
40,M,TQRCKGM,,Silver Membership,19-03-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,5:02:14,6,34.18,41047.69,23,606.53,Yes,No,Yes,Unsolved,No reason specified,1
53,F,O9MMKHV,City,Platinum Membership,29-06-2015,Yes,CID51604,Gift Vouchers/Coupons,Desktop,Fiber_Optic,6:35:50,3,125.48,2958.97,19,777.47,No,Yes,No,Not Applicable,No reason specified,0
49,F,1GHXWLG,City,Platinum Membership,21-03-2017,No,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,11:24:27,6,353.15,76279.87,4,826.62,Yes,Yes,Yes,No Information Available,Products always in Stock,0
58,M,GHWRLZ9,Town,Gold Membership,06-01-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:32:24,6,61.46,26718.77,21,789.97,Yes,No,Yes,Solved,Too many ads,0
36,M,9GLTVWS,Town,Basic Membership,30-03-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:54:49,5,355.21,18035.59,21,644.82,Yes,No,Yes,Solved,Poor Website,1
46,M,DQGDDT0,City,No Membership,06-08-2016,Yes,CID55130,Credit/Debit Card Offers,Desktop,Fiber_Optic,2:21:12,12,89.56,6165.24,19,665.28,Yes,No,No,Not Applicable,Poor Product Quality,1
50,M,00JZRBW,City,No Membership,23-03-2017,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,8:21:02,13,31.4,8315.13,13,669.58,Yes,No,No,Not Applicable,Poor Customer Service,0
30,M,OVVE9Q5,Town,Platinum Membership,23-10-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,4:36:35,18,67.08,18700.14,Error,745.74,No,Yes,Yes,Solved,Reasonable Price,0
16,F,D30ANSW,,Gold Membership,27-08-2016,No,xxxxxxxx,Without Offers,?,Wi-Fi,20:30:28,11,137.78,25109.07,20,,Yes,No,Yes,No Information Available,Poor Product Quality,0
20,F,VGCG5J8,Town,Platinum Membership,26-12-2015,?,CID39345,Without Offers,Both,Mobile_Data,12:18:01,11,244.14,81363.01,10,1340.43131,Yes,No,Yes,Unsolved,User Friendly Website,0
28,M,S6BWPIF,,No Membership,23-04-2016,Yes,CID58162,Without Offers,Smartphone,Mobile_Data,19:46:07,18,158.43,13378.78,17,557.61,Yes,No,Yes,Unsolved,Poor Product Quality,1
13,F,ZZTSK9A,City,Gold Membership,05-07-2017,Yes,CID50530,Gift Vouchers/Coupons,Desktop,Wi-Fi,21:50:07,15,32.35,51766.39,17,822.97,Yes,No,No,Not Applicable,User Friendly Website,0
33,M,9Q0KEP2,City,Silver Membership,07-02-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Wi-Fi,2:39:46,16,385.46,10257.84,20,786.38,Yes,No,No,Not Applicable,Poor Product Quality,0
40,F,612H7XS,City,Platinum Membership,02-06-2016,No,xxxxxxxx,Gift Vouchers/Coupons,?,Wi-Fi,9:33:17,2,94.08,27359.05,20,761.27,Yes,No,Yes,Solved in Follow-up,No reason specified,0
50,F,C9SN0MJ,,Gold Membership,07-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:37:37,10,172.22,22718.69,11,716.44,Yes,No,No,Not Applicable,Poor Customer Service,1
62,F,289SIB5,Town,Platinum Membership,15-05-2015,?,CID13039,Credit/Debit Card Offers,Smartphone,Wi-Fi,14:28:10,11,111.37,31213.87,11,722.89,Yes,No,No,Not Applicable,Poor Website,0
17,M,HZJZONR,,Platinum Membership,25-06-2015,?,CID57947,Gift Vouchers/Coupons,Desktop,Fiber_Optic,21:11:22,10,42.23,86326.08,10,947.5874627,Yes,No,No,Not Applicable,Reasonable Price,0
15,M,KZZ854D,Town,Gold Membership,24-04-2015,?,CID1825,Gift Vouchers/Coupons,Both,Mobile_Data,19:58:46,14,528.11,42763.69,-13.51566205,216.1899058,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,1
17,F,0KIUD1J,City,Gold Membership,22-03-2017,Yes,CID21477,Without Offers,Desktop,Fiber_Optic,5:43:33,12,116.02,15688.95,47.09561744,867.9526898,Yes,No,Yes,Solved in Follow-up,No reason specified,1
22,M,Y9OQTYG,City,Silver Membership,30-09-2016,Yes,CID51462,Gift Vouchers/Coupons,?,Wi-Fi,6:37:55,15,663.9,13966.15,Error,634.88,Yes,Yes,No,Not Applicable,Poor Customer Service,1
59,F,2FKW9EC,Town,Basic Membership,20-08-2015,No,xxxxxxxx,Credit/Debit Card Offers,?,Fiber_Optic,9:49:55,10,77.73,3219.47,8,599.94,Yes,No,Yes,No Information Available,No reason specified,1
42,F,W6LPMB2,Town,No Membership,21-12-2015,Yes,xxxxxxxx,Without Offers,Desktop,Mobile_Data,19:29:25,13,73.45,14364.61,3.342992951,637.13,Yes,No,Yes,No Information Available,Too many ads,1
63,M,QG853IP,,Basic Membership,26-08-2015,Yes,CID24152,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10:40:33,17,-896.0324557,45483.23,8,656.59,No,Yes,Yes,No Information Available,No reason specified,1
18,M,G8PBOGI,Town,Gold Membership,23-02-2015,Yes,CID23928,Without Offers,Smartphone,Fiber_Optic,2:34:49,13,733.44,38395.35,13,700.64,Yes,No,No,Not Applicable,Too many ads,0
56,F,W8Q80HA,Town,No Membership,02-02-2017,Yes,CID5867,Gift Vouchers/Coupons,Desktop,Mobile_Data,22:30:40,18,43.49,45325.79,24,676.73,No,Yes,Yes,Unsolved,Poor Customer Service,1
12,F,6B1OUBY,Town,Premium Membership,15-11-2017,?,CID15792,Credit/Debit Card Offers,Desktop,Mobile_Data,23:35:52,10,194.51,66983,16,721.36,No,Yes,No,Not Applicable,Products always in Stock,0
18,F,1JR8X7Y,Town,Silver Membership,22-09-2015,Yes,CID46089,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,2:52:12,7,1792.08,30354.41,9,659.46,No,Yes,No,Not Applicable,Poor Customer Service,0
54,F,99LTQ9C,Town,Basic Membership,14-03-2017,Yes,CID40209,Without Offers,Smartphone,Mobile_Data,15:33:20,23,511.23,5632.02,23,602.9,Yes,No,No,Not Applicable,No reason specified,1
31,M,TECQTX6,Town,Basic Membership,08-02-2016,No,xxxxxxxx,Without Offers,Smartphone,Mobile_Data,14:15:56,19,114.61,31620.84,15,604.84,No,Yes,No,Not Applicable,Poor Website,1
59,M,EZBR5Q6,City,Basic Membership,04-09-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:12:52,8,119.45,35738.11,8,371.3804475,Yes,No,Yes,Solved,Too many ads,1
27,F,TJ1TCEP,City,No Membership,23-09-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,3:24:12,-999,108.77,25093.59,25,630.83,Yes,No,Yes,Solved in Follow-up,Poor Website,1
55,F,JBN9PGN,Town,Platinum Membership,01-12-2015,Yes,CID10147,Gift Vouchers/Coupons,?,Fiber_Optic,21:08:00,14,54.05,23312.47,29,768.78,No,Yes,Yes,No Information Available,Poor Customer Service,0
16,F,26EJWZC,Town,No Membership,11-04-2017,Yes,CID40389,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,17:50:01,6,-774.1645223,39377.3,21,514.65,Yes,No,No,Not Applicable,Poor Website,1
48,F,RLXX4M1,,Gold Membership,22-03-2015,No,xxxxxxxx,Gift Vouchers/Coupons,?,Fiber_Optic,5:37:37,16,262.94,32219.23,9,702.79,Yes,No,No,Not Applicable,Too many ads,1
40,F,PA690T0,Town,Silver Membership,18-09-2015,Yes,CID61897,Without Offers,Smartphone,Wi-Fi,9:13:47,-999,1711.35,24686.48,7,683.77,Yes,Yes,Yes,Solved in Follow-up,No reason specified,1
25,F,CW6V3KV,Town,No Membership,26-03-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,19:02:48,11,479.59,42008.06,14,,No,Yes,No,Not Applicable,Poor Product Quality,1
34,F,JL6LU9E,,Platinum Membership,05-11-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,9:17:26,19,279.86,14328.91,27,705.32,Yes,No,Yes,Solved,Poor Customer Service,0
45,F,DDRN2JX,City,Basic Membership,27-09-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,1:13:54,5,188.67,8312.7,19,,No,Yes,Yes,Solved,Poor Product Quality,0
19,M,C3AMYXM,Village,Gold Membership,13-01-2015,No,xxxxxxxx,Without Offers,Smartphone,Wi-Fi,13:22:07,18,32.32,4683.1,15,,No,Yes,No,Not Applicable,Poor Product Quality,1
46,M,GB64F60,Village,Silver Membership,21-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:21:46,10,254.36,6032.49,7,645.63,Yes,No,No,Not Applicable,Poor Product Quality,1
34,M,J79LH6I,City,No Membership,20-09-2015,Yes,CID41268,Without Offers,Desktop,Fiber_Optic,7:17:23,23,32.49,1320.62,11,691.17,Yes,No,No,Not Applicable,No reason specified,1
10,F,AE2GTV2,Town,Basic Membership,10-09-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Fiber_Optic,1:48:02,19,354.97,21408.22,7,599.28,Yes,No,No,Not Applicable,Poor Product Quality,1
63,F,MN1DVBR,City,Gold Membership,27-09-2015,Yes,CID61797,Credit/Debit Card Offers,Smartphone,Mobile_Data,9:06:19,4,259.44,10370.82,19,733.95,No,Yes,Yes,Unsolved,Poor Customer Service,0
10,F,QTDBXZJ,,Basic Membership,11-05-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Mobile_Data,16:25:08,19,75.91,28740.85,24,,Yes,No,Yes,Solved in Follow-up,No reason specified,1
19,M,LJRPOB1,,Gold Membership,30-10-2017,?,CID28224,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:26:08,11,298.57,23423.81,23,720.71,No,Yes,Yes,No Information Available,Poor Website,0
15,F,JXSZIV0,Village,Basic Membership,12-04-2016,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Wi-Fi,1:29:14,5,382.01,33532.47,11,668.76,No,Yes,Yes,No Information Available,Poor Customer Service,1
19,F,O8DEQI2,City,Premium Membership,06-03-2015,?,CID54198,Without Offers,Smartphone,Fiber_Optic,20:06:21,8,44.97,12574.73,20,716.17,Yes,No,No,Not Applicable,Poor Customer Service,0
40,F,2NRZKXR,,Silver Membership,20-05-2015,No,xxxxxxxx,Without Offers,Desktop,Wi-Fi,14:51:17,18,48.14,50140.3,14,738.71,No,Yes,Yes,Solved,Quality Customer Care,0
64,F,X7BA4CE,,Basic Membership,24-12-2017,No,xxxxxxxx,Credit/Debit Card Offers,?,Mobile_Data,3:19:28,11,208.56,14143.97,15,617.57,Yes,Yes,No,Not Applicable,No reason specified,1
57,M,HMWLZ70,City,Basic Membership,20-08-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11:15:35,21,306.61,39484.02,15,,No,Yes,No,Not Applicable,Poor Website,1
17,M,JYXALME,Town,Basic Membership,11-04-2016,Yes,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,22:43:19,12,168.6,44205.69,27,629.97,No,Yes,Yes,Solved in Follow-up,Poor Website,1
60,F,TNUISLN,Town,Platinum Membership,18-11-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:37:54,14,59.79,84770.57,2,725.5,No,Yes,No,Not Applicable,Products always in Stock,0
35,M,F0HFTNV,City,Silver Membership,22-10-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,8:11:00,23,30.06,72130.03,15,704.02,Yes,No,Yes,Unsolved,Reasonable Price,0
50,M,P7YEMO7,Town,Gold Membership,02-10-2017,Yes,CID8742,Without Offers,Smartphone,Wi-Fi,14:36:32,12,98.73,37705.1,Error,523.7951715,No,Yes,No,Not Applicable,Poor Website,0
27,F,QXNWVHB,City,Silver Membership,23-02-2016,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Fiber_Optic,20:45:53,8,208.49,61074.17,16,709.51,Yes,Yes,No,Not Applicable,User Friendly Website,0
46,M,R3QT5AJ,City,Premium Membership,08-09-2017,Yes,CID7493,Gift Vouchers/Coupons,Desktop,Mobile_Data,17:48:09,14,66.76,45475.31,19,344.2202145,Yes,No,No,Not Applicable,Poor Customer Service,0
60,M,V84WTLA,,Basic Membership,27-07-2017,?,CID44364,Credit/Debit Card Offers,Smartphone,Wi-Fi,7:31:04,13,568.84,47924.46,15,513.43,Yes,Yes,No,Not Applicable,No reason specified,1
59,F,8OEOAI0,Village,No Membership,01-12-2015,Yes,CID3116,Without Offers,Smartphone,Fiber_Optic,10:18:07,17,30.53,48599.05,18,686.97,No,Yes,No,Not Applicable,Poor Product Quality,1
51,F,TCOBD65,Town,No Membership,09-03-2017,Yes,CID3428,Without Offers,Smartphone,Mobile_Data,20:36:01,15,107.07,1450.76,29.16584426,643.68,No,Yes,No,Not Applicable,No reason specified,1
39,M,WBKPL1Z,Town,Silver Membership,11-03-2017,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:48:36,13,1159.824992,1925.78,16,,No,Yes,Yes,Solved,Poor Customer Service,1
10,M,WEVFD3G,,Platinum Membership,25-02-2017,Yes,CID12570,Credit/Debit Card Offers,Both,Mobile_Data,11:29:46,16,615.12,22809.79,24,1028.34948,Yes,Yes,Yes,Solved,Poor Product Quality,0
13,F,N9GE535,City,Basic Membership,02-03-2017,?,CID13931,Without Offers,Smartphone,Fiber_Optic,6:50:35,5,199.33,16208.74,6,,Yes,No,Yes,Solved,Too many ads,1
22,F,C73VHLA,City,Gold Membership,08-09-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:45:55,18,46.79,2932.56,15,748.78,Yes,No,No,Not Applicable,Too many ads,0
10,M,D1AWW60,Town,Gold Membership,22-07-2016,Yes,CID34484,,Desktop,Fiber_Optic,4:39:49,15,869.9827092,29733.41,6,1216.180871,Yes,No,No,Not Applicable,Poor Website,0
16,M,KFV5T0T,City,Silver Membership,30-06-2015,Yes,CID7953,Credit/Debit Card Offers,?,Wi-Fi,23:59:48,10,30.13,43738.37,Error,,No,Yes,No,Not Applicable,Poor Website,1
39,F,YOCBKWA,City,Platinum Membership,12-04-2015,No,xxxxxxxx,Without Offers,Smartphone,Fiber_Optic,13:38:27,14,33.34,16748.06,23,787.16,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0
34,F,ON0LVHP,,Premium Membership,12-12-2016,No,xxxxxxxx,Without Offers,?,Wi-Fi,18:16:25,21,30.45,26820.33,24,762.99,No,Yes,Yes,Solved in Follow-up,Too many ads,0
35,M,FBNQLHA,Town,Basic Membership,21-10-2017,No,xxxxxxxx,Without Offers,?,Mobile_Data,2:42:41,18,226.31,41862.35,14,648.59,No,Yes,No,Not Applicable,Too many ads,1
60,M,JBZHCZT,Town,No Membership,21-01-2016,Yes,CID45213,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:51:16,19,-717.8991647,20550.26,Error,576.78,No,Yes,No,Not Applicable,Poor Product Quality,1
20,F,HIOPMVJ,Town,Gold Membership,27-10-2015,Yes,CID17165,Without Offers,Both,Fiber_Optic,20:19:48,13,500.57,24735.51,Error,654.93,Yes,Yes,Yes,No Information Available,Poor Customer Service,1
25,F,97T0TQH,City,Basic Membership,29-01-2016,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:46:16,21,295.42,45480.07,11,528.85,Yes,No,Yes,Unsolved,Poor Product Quality,1
54,F,HSJL6K5,Town,Gold Membership,22-02-2017,No,xxxxxxxx,Without Offers,?,Mobile_Data,3:54:38,18,33.95,3404.49,13,,No,Yes,Yes,Solved,Poor Product Quality,0
17,F,C5RBNXR,Town,Premium Membership,25-05-2017,No,xxxxxxxx,Credit/Debit Card Offers,Desktop,Fiber_Optic,10:05:47,3,34.66,82252.13,2,,No,Yes,Yes,Unsolved,User Friendly Website,0
18,M,7Y6NNUJ,City,No Membership,19-11-2017,No,xxxxxxxx,Gift Vouchers/Coupons,Both,Mobile_Data,16:51:04,22,402.81,43135.47,12,694.64,No,Yes,No,Not Applicable,Poor Website,1
60,F,9X9MXET,,Silver Membership,01-05-2017,?,CID14135,Gift Vouchers/Coupons,Both,Fiber_Optic,4:35:10,3,246.49,35367.83,Error,766.65,Yes,No,Yes,Solved in Follow-up,Products always in Stock,0
18,M,MLEWOL8,,Premium Membership,16-08-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Smartphone,Mobile_Data,3:41:40,11,44.16,65141.17,11,826.83,Yes,No,Yes,Unsolved,User Friendly Website,0
36,M,NIHMYHQ,,Silver Membership,29-11-2017,Yes,CID28771,Credit/Debit Card Offers,Desktop,Fiber_Optic,2:32:58,17,39.56,7896.54,Error,727.81,Yes,No,Yes,Solved in Follow-up,No reason specified,0
26,F,U7MYZG9,Village,Gold Membership,09-02-2016,Yes,xxxxxxxx,Without Offers,Desktop,Fiber_Optic,20:49:57,8,34.08,19597.49,-2.436277763,609.96,No,Yes,No,Not Applicable,Poor Product Quality,1
45,F,ZAII9F0,Village,Silver Membership,22-03-2017,Yes,CID6738,Gift Vouchers/Coupons,Desktop,Mobile_Data,17:54:45,5,145.87,63853.49,Error,732.72,Yes,No,No,Not Applicable,User Friendly Website,0
39,F,ZW8C5PA,Town,Premium Membership,02-06-2015,No,xxxxxxxx,Credit/Debit Card Offers,Smartphone,Mobile_Data,21:34:25,14,93.54,35324.64,8,748.98,No,Yes,Yes,Solved in Follow-up,Poor Website,0
57,M,S8UC09Z,City,Gold Membership,27-04-2015,No,xxxxxxxx,Gift Vouchers/Coupons,Desktop,Wi-Fi,7:30:16,19,269.56,33578.75,4,1272.213413,No,Yes,No,Not Applicable,User Friendly Website,0
14,M,1BRYCF5,Town,Platinum Membership,15-12-2017,Yes,CID45532,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:30:13,2,251.99,43346.65,14,752.61,Yes,No,No,Not Applicable,Too many ads,0
62,M,I3XKU6V,Village,Premium Membership,04-10-2017,Yes,CID45753,Gift Vouchers/Coupons,Both,Fiber_Optic,20:13:52,11,462.94,5057.71,Error,769.56,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,0
